publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"Les Aventures de Miaoume: tome 2 Miaoume et les refugies."	"9782924310168"	"9782924310175"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782924310175&uid=none"						"EDITIONS FPC"											"http://www.askewsandholts.com/EBookImages/9782924310175.jpg"	
"Sermones Parroquiales / 5"	""	"9788499208091"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499208091&uid=none"						"Ediciones Encuentro S. A."											"http://www.askewsandholts.com/EBookImages/9788499208091.jpg"	
"Crisis economica y construccion social"	""	"9788499208107"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499208107&uid=none"						"Ediciones Encuentro"											"http://www.askewsandholts.com/EBookImages/9788499208107.jpg"	
"Liderazgo etico"	""	"9788499208114"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499208114&uid=none"						"Ediciones Encuentro S. A."											"http://www.askewsandholts.com/EBookImages/9788499208114.jpg"	
"Y Dios se hizo hombre"	""	"9788499208138"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499208138&uid=none"						"Ediciones Encuentro S. A."											"http://www.askewsandholts.com/EBookImages/9788499208138.jpg"	
"De la utopia a la presencia"	""	"9788499208411"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499208411&uid=none"						"Ediciones Encuentro S. A."											"http://www.askewsandholts.com/EBookImages/9788499208411.jpg"	
"Santiago de Liniers"	""	"9788499207841"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499207841&uid=none"						"Ediciones Encuentro S. A."											"http://www.askewsandholts.com/EBookImages/9788499207841.jpg"	
"Common Law"	""	"9788499207858"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499207858&uid=none"						"Ediciones Encuentro"											"http://www.askewsandholts.com/EBookImages/9788499207858.jpg"	
"Mitologia e historia del arte. Volumen 1"	""	"9788499207865"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499207865&uid=none"						"Ediciones Encuentro S. A."											"http://www.askewsandholts.com/EBookImages/9788499207865.jpg"	
"San francisco de Asis"	""	"9788499207889"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788499207889&uid=none"						"Ediciones Encuentro S. A."											"http://www.askewsandholts.com/EBookImages/9788499207889.jpg"	
"Borre and the Submarine"	""	"9789089222138"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789089222138&uid=none"						"Borre Educatief bv"											"http://www.askewsandholts.com/EBookImages/9789089222138.jpg"	
"Borre and the Penguin"	""	"9789089222169"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789089222169&uid=none"						"Borre Educatief bv"											"http://www.askewsandholts.com/EBookImages/9789089222169.jpg"	
"Borre is The Great Borrini"	""	"9789089222251"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789089222251&uid=none"						"Borre Educatief bv"											"http://www.askewsandholts.com/EBookImages/9789089222251.jpg"	
"Borre and the Monster Under the Bed"	""	"9789089222305"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789089222305&uid=none"						"Borre Educatief bv"											"http://www.askewsandholts.com/EBookImages/9789089222305.jpg"	
"Borre Flies a Kite"	""	"9789089222350"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789089222350&uid=none"						"Borre Educatief bv"											"http://www.askewsandholts.com/EBookImages/9789089222350.jpg"	
"Si no estas loco, estas muerto"	""	"9789585754232"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789585754232&uid=none"						"Bilineata Publishing"											"http://www.askewsandholts.com/EBookImages/9789585754232.jpg"	
"El oficio de investigador"	""	"9789585754256"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789585754256&uid=none"						"Bilineata Publishing"											"http://www.askewsandholts.com/EBookImages/9789585754256.jpg"	
"Reflections of the Transforming Power of God"	""	"9780979901454"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780979901454&uid=none"						"Lampman Press"											"http://www.askewsandholts.com/EBookImages/9780979901454.jpg"	
"Eric and the divorcee"	"9781908760005"	"9781908760005"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908760005&uid=none"						"Benbow Publications"											"http://www.askewsandholts.com/EBookImages/9781908760005.jpg"	
"Inspector Hadley The Holy Grail Murders"	"9780955806346"	"9781908760067"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908760067&uid=none"						"Benbow Publications"											"http://www.askewsandholts.com/EBookImages/9781908760067.jpg"	
"Inspector Hadley The Holy Macabre Murders"	"9781908760029"	"9781908760142"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908760142&uid=none"						"Benbow Publications"											"http://www.askewsandholts.com/EBookImages/9781908760142.jpg"	
"The ingenious murders"	"9781908760050"	"9781908760203"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908760203&uid=none"						"Yes"											"http://www.askewsandholts.com/EBookImages/9781908760203.jpg"	
"Inspector Hadley The Gigolo Murders"	"9780955806391"	"9781908760227"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908760227&uid=none"						"Benbow Publications"											"http://www.askewsandholts.com/EBookImages/9781908760227.jpg"	
"Early Metric Series: Teacher's Guide."	""	"9780822506003"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822506003&uid=none"						"Lerner Pub Co"											"http://www.askewsandholts.com/EBookImages/9780822506003.jpg"	
"Pollution: The Dangerous Atom."	"9780822598442"	"9780822506355"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822506355&uid=none"						"Lerner Publications Co (L)"											"http://www.askewsandholts.com/EBookImages/9780822506355.jpg"	
"Matter and Energy: Principles of Matter and Thermodynamics."	"9780822529866"	"9780822506744"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822506744&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822506744.jpg"	
"Waves: Principles of Light, Electricity, and Magnetism."	"9780822529873"	"9780822507086"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822507086&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822507086.jpg"	
"From Clay to Bricks."	""	"9780822509622"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822509622&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822509622.jpg"	
"From Wax to Crayon."	""	"9780822510758"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822510758&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822510758.jpg"	
"Cooking the North African Way: Culturally Authentic Foods Including Low Fat and Vegetarian Recipies."	""	"9780822516996"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822516996&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822516996.jpg"	
"Fats, Oils, and Sweets."	"9780822546344"	"9780822517702"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822517702&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822517702.jpg"	
"Los Productos Lacteos."	""	"9780822517856"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822517856&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822517856.jpg"	
"Las Grasas, Los Aceites Y Los Dulces."	"9780822550617"	"9780822517863"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822517863&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822517863.jpg"	
"Las Frutas."	"9780822550624"	"9780822517887"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780822517887&uid=none"						"Lerner Publications,."											"http://www.askewsandholts.com/EBookImages/9780822517887.jpg"	
"Artificial intelligence planning systems: proceedings of the first international conference, June 15-17 1992, College Park, Maryland"	"9781558602502"	"9780080499444"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780080499444&uid=none"						"M. Kaufmann"											"http://www.askewsandholts.com/EBookImages/9780080499444.jpg"	
"Budding Reader Book Set 1: Cat and Rat"	""	"9781618640000"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781618640000&uid=none"						"Budding Reader"											"http://www.askewsandholts.com/EBookImages/9781618640000.jpg"	
"Budding Reader Book Set 2: Wit and Kit"	""	"9781618640024"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781618640024&uid=none"						"Budding Reader"											"http://www.askewsandholts.com/EBookImages/9781618640024.jpg"	
"Budding Reader Book Set 3: Bugs"	""	"9781618640048"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781618640048&uid=none"						"Budding Reader"											"http://www.askewsandholts.com/EBookImages/9781618640048.jpg"	
"Budding Reader Book Set 4: Hop!"	""	"9781618640062"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781618640062&uid=none"						"Budding Reader"											"http://www.askewsandholts.com/EBookImages/9781618640062.jpg"	
"Ready? Get Set. Go!"	""	"9781618640109"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781618640109&uid=none"						"Budding Reader"											"http://www.askewsandholts.com/EBookImages/9781618640109.jpg"	
"China's financial markets: an insider's guide to how the markets work"	"9780120885800"	"9780080467672"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780080467672&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780080467672.jpg"	
"The Forrest Mims engineer's notebook"	"9781878707031"	"9780080506777"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780080506777&uid=none"						"HighText Publications"											"http://www.askewsandholts.com/EBookImages/9780080506777.jpg"	
"Why Juan Can't Sleep: A Mystery?"	""	"9781301287598"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781301287598&uid=none"						"Premio Publishing & Gozo Books"											"http://www.askewsandholts.com/EBookImages/9781301287598.jpg"	
"Ella no quiere los gusanos: Un misterio"	""	"9781452471020"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781452471020&uid=none"						"Premio Publishing & Gozo Books"											"http://www.askewsandholts.com/EBookImages/9781452471020.jpg"	
"She Doesn't Want the Worms - Ella no quiere los gusanos: A Mystery!"	""	"9781452485263"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781452485263&uid=none"						"Premio Publishing & Gozo Books"											"http://www.askewsandholts.com/EBookImages/9781452485263.jpg"	
"Ruidos en la casa: Un misterio"	""	"9781452486543"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781452486543&uid=none"						"Premio Publishing & Gozo Books"											"http://www.askewsandholts.com/EBookImages/9781452486543.jpg"	
"Incredible sex: 52 brilliant little ideas to take you all the way"	""	"9781908189202"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908189202&uid=none"						"Infinite Ideas"											"http://www.askewsandholts.com/EBookImages/9781908189202.jpg"	
"A-Z of Birds: A Birder's Tales from around the World"	"9781908241238"	"9781908241283"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908241283&uid=none"						"Printondemand-worldwide Distribution"											"http://www.askewsandholts.com/EBookImages/9781908241283.jpg"	
"FURRY BLUR"	""	"9782955159828"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782955159828&uid=none"						"Pen Press"											"http://www.askewsandholts.com/EBookImages/9782955159828.jpg"	
"Kaufman's atlas of mouse development supplement: coronal images"	"9780128000434"	"9780128009130"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128009130&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128009130.jpg"	
"When Opposites Attract"	""	"9780956336439"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780956336439&uid=none"						"Barbican Press"											"http://www.askewsandholts.com/EBookImages/9780956336439.jpg"	
"Gustav Holst Way"	""	"9780956376954"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780956376954&uid=none"						"Reardon Publications"											"http://www.askewsandholts.com/EBookImages/9780956376954.jpg"	
"Starlight"	""	"9780956453679"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780956453679&uid=none"						"SGM Publishing"											"http://www.askewsandholts.com/EBookImages/9780956453679.jpg"	
"Vers la confiance en vous."	""	"9782366320077"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320077&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320077.jpg"	
"Trucs anti-trac Les."	""	"9782366320084"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320084&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320084.jpg"	
"La voyance."	""	"9782366320091"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320091&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320091.jpg"	
"Guide des sciences paralleles Le."	""	"9782366320107"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320107&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320107.jpg"	
"Emotions mode d'emploi."	""	"9782366320114"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320114&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320114.jpg"	
"En finir avec le trac."	""	"9782366320121"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320121&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320121.jpg"	
"Emile Coue."	""	"9782366320138"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320138&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320138.jpg"	
"Benevolat mode d'emploi."	""	"9782366320145"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320145&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320145.jpg"	
"Guide de l'animateur efficace."	""	"9782366320152"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320152&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320152.jpg"	
"Devenir franc-macon."	""	"9782366320169"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320169&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320169.jpg"	
"Au coeur de la franc maconnerie."	""	"9782366320237"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320237&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320237.jpg"	
"Une enfance occupee."	""	"9782366320244"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320244&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320244.jpg"	
"L'etoile retrouvee."	""	"9782366320251"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320251&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320251.jpg"	
"Memento 4e degre REAA Paroles de maitre secret."	""	"9782366320268"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782366320268&uid=none"						"Numerilivre"											"http://www.askewsandholts.com/EBookImages/9782366320268.jpg"	
"The message: a guide to being human"	"9781611250008"	"9781615930661"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781615930661&uid=none"						"Divine Arts"											"http://www.askewsandholts.com/EBookImages/9781615930661.jpg"	
"The sea detective"	"9781905207824"	"9781905207831"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781905207831&uid=none"						"Sandstone Press"											"http://www.askewsandholts.com/EBookImages/9781905207831.jpg"	
"Gathering Storm"	""	"9781908098238"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908098238&uid=none"						"2QT Publishing"											"http://www.askewsandholts.com/EBookImages/9781908098238.jpg"	
"Silent Mentor"	""	"9781908098337"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908098337&uid=none"						"2QT Publishing"											"http://www.askewsandholts.com/EBookImages/9781908098337.jpg"	
"Dissenters, Radicals, Heretics and Blasphemers"	"9781904380825"	"9781908162144"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781908162144&uid=none"						"Waterside Productions"											"http://www.askewsandholts.com/EBookImages/9781908162144.jpg"	
"Living Crazy Love"	"9781434703873"	"9781434704665"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781434704665&uid=none"						"Kingsway Communications Ltd"											"http://www.askewsandholts.com/EBookImages/9781434704665.jpg"	
"Multiply: disciples making disciples"	"9780781408233"	"9781434705860"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781434705860&uid=none"						"David C Cook"											"http://www.askewsandholts.com/EBookImages/9781434705860.jpg"	
"Review of general psychiatry"	"9780838584347"	"9780071815901"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780071815901&uid=none"						"McGraw-Hill Education / Medical"											"http://www.askewsandholts.com/EBookImages/9780071815901.jpg"	
"Nuclear or not?: does nuclear power have a place in a sustainable energy future?"	"9780230241732"	"9780230279346"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780230279346&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9780230279346.jpg"	
"Workout for the New PSAT/NMSQT: 275+ Practice Questions & Answers to Help You Prepare for the New Test."	"9780804126076"	"9780804126380"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780804126380&uid=none"						"Random House Children's Books"											"http://www.askewsandholts.com/EBookImages/9780804126380.jpg"	
"Cracking the AP Economics Macro & Micro Exams, 2016 Edition."	"9780804126151"	"9780804126458"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780804126458&uid=none"						"Random House Children's Books"											"http://www.askewsandholts.com/EBookImages/9780804126458.jpg"	
"Autobiography of us: a novel"	"9781250044051"	"9780805095357"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780805095357&uid=none"						"Henry Holt and Company"											"http://www.askewsandholts.com/EBookImages/9780805095357.jpg"	
"Her: a memoir"	"9781250044396"	"9780805096545"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780805096545&uid=none"						"Henry Holt"											"http://www.askewsandholts.com/EBookImages/9780805096545.jpg"	
"A possible life: a novel in five parts"	""	"9780805097313"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780805097313&uid=none"						"Henry Holt"											"http://www.askewsandholts.com/EBookImages/9780805097313.jpg"	
"Kill chain"	"9780805099263"	"9780805099270"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780805099270&uid=none"						"Henry Holt"											"http://www.askewsandholts.com/EBookImages/9780805099270.jpg"	
"Wooden: a coach's life"	""	"9780805099416"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780805099416&uid=none"						"Times Books"											"http://www.askewsandholts.com/EBookImages/9780805099416.jpg"	
"THEORIE DE LITTERATURE"	""	"9782296494183"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782296494183&uid=none"						"ACADEMIA"											"http://www.askewsandholts.com/EBookImages/9782296494183.jpg"	
"L'autofiction: variations generiques et discursives"	""	"9782296501577"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782296501577&uid=none"						"ACADEMIA"											"http://www.askewsandholts.com/EBookImages/9782296501577.jpg"	
"L'agenda d'un recteur"	""	"9782296501638"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782296501638&uid=none"						"ACADEMIA"											"http://www.askewsandholts.com/EBookImages/9782296501638.jpg"	
"Dans l'atelier de l'historien contemporaneiste"	""	"9782296501836"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782296501836&uid=none"						"ACADEMIA"											"http://www.askewsandholts.com/EBookImages/9782296501836.jpg"	
"The citizen's guide to planning"	"9781932364651"	"9781611900651"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611900651&uid=none"						"APA Planners Press"											"http://www.askewsandholts.com/EBookImages/9781611900651.jpg"	
"Downtown Planning for Smaller and Midsized Communities"	"9781932364675"	"9781611900675"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611900675&uid=none"						"APA Planners Press"											"http://www.askewsandholts.com/EBookImages/9781611900675.jpg"	
"Foreclosing the Dream: How America's Housing Crisis is Reshaping our Cities and Suburbs"	"9781932364781"	"9781611900682"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611900682&uid=none"						"APA Planners Press"											"http://www.askewsandholts.com/EBookImages/9781611900682.jpg"	
"Parking Management Best Practices"	"9781932364057"	"9781611900736"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611900736&uid=none"						"APA Planners Press"											"http://www.askewsandholts.com/EBookImages/9781611900736.jpg"	
"Planning in plain English: writing tips for urban and environmental planners"	"9781884829406"	"9781611900743"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611900743&uid=none"						"APA Planners Press"											"http://www.askewsandholts.com/EBookImages/9781611900743.jpg"	
"Planning Theory for Practitioners"	"9781884829598"	"9781611900750"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611900750&uid=none"						"American Planning Association"											"http://www.askewsandholts.com/EBookImages/9781611900750.jpg"	
"Qualitative Analysis for Planning & Policy: Beyond the Numbers"	"9781932364323"	"9781611900767"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611900767&uid=none"						"APA Planners Press"											"http://www.askewsandholts.com/EBookImages/9781611900767.jpg"	
"The small town planning handbook"	"9781932364330"	"9781611900798"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611900798&uid=none"						"APA Planners Press"											"http://www.askewsandholts.com/EBookImages/9781611900798.jpg"	
"Board of Adjustment"	""	"9781611901122"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611901122&uid=none"						"American Planning Association"											"http://www.askewsandholts.com/EBookImages/9781611901122.jpg"	
"What Planners Do: Power, Politics, and Persuasion"	"9780918286901"	"9781611901467"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611901467&uid=none"						"APA Planners Press"											"http://www.askewsandholts.com/EBookImages/9781611901467.jpg"	
"On the Hardwood: Sacramento Kings"	""	"9781629201788"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629201788&uid=none"						"MVP Books"											"http://www.askewsandholts.com/EBookImages/9781629201788.jpg"	
"Plantation shudders"	"9781629532509"	"9781629536453"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629536453&uid=none"						"Crooked Lane Books"											"http://www.askewsandholts.com/EBookImages/9781629536453.jpg"	
"Millennials & Management"	""	"9781629560281"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629560281&uid=none"						"Bibliomotion"											"http://www.askewsandholts.com/EBookImages/9781629560281.jpg"	
"Fearless Dawn: Jurassic Jungle Boogie Nights #1"	""	"9781629787657"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629787657&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629787657.jpg"	
"ZOMBIE TERRORS #1"	""	"9781629787671"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629787671&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629787671.jpg"	
"EEEK! #3 (of 10)"	""	"9781629787886"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629787886&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629787886.jpg"	
"EEEK! #7 (of 10)"	""	"9781629787909"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629787909&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629787909.jpg"	
"EEEK! #9 (of 10)"	""	"9781629787916"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629787916&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629787916.jpg"	
"BLACK POWDER #3 (OF 6)"	""	"9781629787930"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629787930&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629787930.jpg"	
"BLACK POWDER #5 (OF 6)"	""	"9781629787947"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629787947&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629787947.jpg"	
"EEEK! #1 (of 10)"	""	"9781629787954"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629787954&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629787954.jpg"	
"RETROWOOD: ALL ROADS LEAD TO ROME #2 (of 3)"	""	"9781629788067"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781629788067&uid=none"						"Asylum"											"http://www.askewsandholts.com/EBookImages/9781629788067.jpg"	
"Tricks of the mind"	""	"9781409082569"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409082569&uid=none"						"Channel 4"											"http://www.askewsandholts.com/EBookImages/9781409082569.jpg"	
"A secret step: collector's edition"	"9780954601348"	"9780954601355"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780954601355&uid=none"						"Copperjob Publishing"											"http://www.askewsandholts.com/EBookImages/9780954601355.jpg"	
"Dark tales from the woods"	""	"9781848517295"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848517295&uid=none"						"Pont Books"											"http://www.askewsandholts.com/EBookImages/9781848517295.jpg"	
"Tree of Leaf and Flame"	""	"9781848517301"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848517301&uid=none"						"Pont Books"											"http://www.askewsandholts.com/EBookImages/9781848517301.jpg"	
"The rugby zombies"	"9781848511675"	"9781848517813"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848517813&uid=none"						"Pont"											"http://www.askewsandholts.com/EBookImages/9781848517813.jpg"	
"The rugby zombies"	"9781848513976"	"9781848517820"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848517820&uid=none"						"Pont"											"http://www.askewsandholts.com/EBookImages/9781848517820.jpg"	
"The rugby zombies"	"9781848514683"	"9781848517837"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848517837&uid=none"						"Pont"											"http://www.askewsandholts.com/EBookImages/9781848517837.jpg"	
"Stories of the Wild West Gang"	""	"9781877579226"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781877579226&uid=none"						"Gecko Press"											"http://www.askewsandholts.com/EBookImages/9781877579226.jpg"	
"My happy life"	""	"9781877579370"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781877579370&uid=none"						"Gecko Press"											"http://www.askewsandholts.com/EBookImages/9781877579370.jpg"	
"Mascot to the rescue!"	"9780061349119"	"9780061957383"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780061957383&uid=none"						"Laura Geringer Books"											"http://www.askewsandholts.com/EBookImages/9780061957383.jpg"	
